id,imdbId,title,release_date,original_language,vote_average,vote_count,budget,revenue,runtime,genres_id,countries_id,companies_id,year,test,binary,directors_id,writers_id
18683,tt0098319,Shirley Valentine,27/00/1989,en,6.6,19,0,0,108,10749 35 18,GB US,,1989,pass,PASS,10076,
18614,tt0084548,Interrogation,13/00/1989,pl,6.8,15,0,0,118,18,PL,3514,1989,pass,PASS,83319,83319 1258455
11959,tt0098546,UHF,21/00/1989,en,6.6,86,5000000,0,97,35,US,41 19029,1989,notalk,FAIL,71042,71041 71042 71043
27070,tt0103959,Chopper Chicks in Zombietown,05/00/1989,en,4.3,9,0,0,86,35 27,US,3052,1989,pass,PASS,96878,96878
11562,tt0097123,Crimes and Misdemeanors,13/00/1989,en,7.4,176,19000000,18254702,104,35 18,US,41 13309,1989,pass,PASS,1243,1243
9665,tt0097441,Glory,15/00/1989,en,7.4,362,18000000,26828365,122,10752,US,559 27349,1989,nowomen,FAIL,9181,7781
10160,tt0097981,A Nightmare on Elm Street 5: The Dream Child,11/00/1989,en,5.5,223,8000000,22168359,89,27 53,US,12,1989,pass,PASS,2042,58726
18289,tt0097444,Godzilla vs. Biollante,16/00/1989,ja,6.6,22,5000000,0,105,27 878,JP,622,1989,pass,PASS,,
942,tt0097733,Lethal Weapon 2,07/00/1989,en,6.7,960,25000000,227853986,114,28 12 35 80 53,US,1885 6194,1989,pass,PASS,7187,737
639,tt0098635,When Harry Met Sally...,21/00/1989,en,7.2,866,16000000,92823546,96,35 10749 18,US,97 365,1989,pass,PASS,3026,9248
11305,tt0097940,Mystery Train,06/00/1989,en,7.1,81,2800000,0,113,80 18 35,JP US,4248 60620,1989,notalk,FAIL,4429,4429
14550,tt0097235,The Dream Team,07/00/1989,en,6.1,54,0,0,113,35,US,33,1989,nowomen,FAIL,34611,68037 68039
1412,tt0098724,"Sex, Lies, and Videotape",18/00/1989,en,6.7,172,1200000,0,100,18,US,14 889 1419,1989,men,FAIL,1884,1884
10144,tt0097757,The Little Mermaid,17/00/1989,en,7.2,1622,40000000,222300000,83,16 10751,US,2 10282,1989,pass,PASS,15810 15811,15811 15810
14372,tt0097737,Leviathan,17/00/1989,en,5.9,116,0,15704614,98,12 27 28 53 878,IT US,1073 4753 8411,1989,pass,PASS,16566,7191 7671
89,tt0097576,Indiana Jones and the Last Crusade,24/00/1989,en,7.6,2892,48000000,474171806,127,12 28,US,1 4,1989,nowomen,FAIL,488,737
16859,tt0097814,Kiki's Delivery Service,29/00/1989,ja,7.6,655,6900000,18172849,103,16 12 18 14,JP,10342 12516,1989,pass,PASS,608,608
709,tt0097742,Licence to Kill,07/00/1989,en,5.9,504,32000000,156167015,133,12 28 53,GB US,7576,1989,men,FAIL,10179,9858 69678
33787,tt0097423,"Get Smart, Again!",26/00/1989,en,3.7,5,0,0,96,28 35 10751,,959 36881,1989,pass,PASS,47893,95128 111380 111381
5203,tt0100934,Wild Orchid,22/00/1989,en,4.6,45,7000000,0,105,18 10749,US,10235,1989,pass,PASS,42113,42113 42114
10135,tt0098206,Road House,19/00/1989,en,6.2,230,15000000,30050028,114,28 53,US,60 206 1885,1989,notalk,FAIL,63943,63945 8251
39101,tt0142233,Dragon Ball Z: The Tree of Might,07/00/1990,ja,6.4,64,0,0,61,28 16,JP,5542,1990,notalk,FAIL,122186,
8217,tt0099012,Alice,25/00/1990,en,6.2,51,0,0,102,35 18 10749,US,41,1990,pass,PASS,1243,1243
48864,tt0100924,Where the Heart Is,23/00/1990,en,5.7,7,0,0,107,35 18,US,9195 10282,1990,pass,PASS,19665,19665 38403
581,tt0099348,Dances with Wolves,09/00/1990,en,7.5,931,22000000,424208848,181,12 18 37,GB US,335 2630,1990,notalk,FAIL,1269,7844
196,tt0099088,Back to the Future Part III,25/00/1990,en,7.1,2608,40000000,244527583,118,12 35 10751 878,US,33 56 20448,1990,notalk,FAIL,24,1058
9586,tt0099165,The Bonfire of the Vanities,21/00/1990,en,5.3,99,47000000,15691192,125,35 18,US,6194,1990,men,FAIL,1150,21136
31923,tt0100911,"Welcome Home, Roxy Carmichael",12/00/1990,en,6.2,25,0,0,95,18 35,GB US,1155,1990,pass,PASS,12936,16852
1498,tt0100758,Teenage Mutant Ninja Turtles,30/00/1990,en,6.4,441,13500000,202000000,93,878 28 12 35 10751,HK US,12 2521,1990,men,FAIL,18308,175502 1332745
3101,tt0099819,I Love You to Death,06/00/1990,en,6.1,61,0,0,94,28 35 80,US,559,1990,pass,PASS,8844,
10170,tt0100530,The Russia House,19/00/1990,en,6.3,48,22997992,0,122,18 28 53 10749,US,841 8411 21854,1990,nowomen,FAIL,64061,372
162,tt0099487,Edward Scissorhands,05/00/1990,en,7.5,3139,20000000,53000000,105,14 18 10749,US,306,1990,pass,PASS,510,1901
30017,tt0100234,Close-Up,09/00/1990,fa,7.9,47,0,0,98,80 99 18,IR,11459 11460,1990,notalk,FAIL,119294,119294
51763,tt0100046,The Long Walk Home,21/00/1990,en,6.1,11,0,0,97,18 36,US,14,1990,pass,PASS,73496,563703
2670,tt0099864,Stephen King's It,18/00/1990,en,6.5,605,0,0,192,14 18 27,CA US,1193,1990,notalk,FAIL,,
483,tt0100935,Wild at Heart,01/00/1990,en,7.0,300,9500000,14560247,124,35 80 53,US,261,1990,men,FAIL,5602,5602 6586
7975,tt0099818,I Hired a Contract Killer,13/00/1990,en,6.9,28,0,0,79,35 18,DE FI FR SE,,1990,nowomen,FAIL,16767,16767
1573,tt0099423,Die Hard 2,02/00/1990,en,6.6,1759,70000000,240031094,124,28 53,US,306 1073 1885,1990,pass,PASS,16938,20840 1726
259808,tt0099321,Criminal Justice,08/00/1990,en,0.0,0,0,0,90,10770 18,US,3268,1990,pass,PASS,115447,115447
4339,tt0100557,The Nasty Girl,15/00/1990,de,5.9,5,0,0,92,35 18 10769,DE,4606 10869 24826,1990,pass,PASS,26595,26595 26595
951,tt0099938,Kindergarten Cop,21/00/1990,en,5.7,564,15000000,201957688,111,35,US,23 33,1990,pass,PASS,8858,14709 14710 14711
9322,tt0100263,La Femme Nikita,21/00/1990,fr,7.0,426,0,5000000,115,28 53,FR IT,9 371 6643,1990,pass,PASS,59,
47329,tt0100691,Stella,02/00/1990,en,5.9,9,0,20240128,109,18,US,798 9195,1990,men,FAIL,150181,53810
2891,tt0099040,An Angel at My Table,05/00/1990,en,6.9,27,0,0,158,18,AU GB NZ,1253 1254,1990,pass,PASS,10757,65035
22414,tt0100395,Postcards from the Edge,12/00/1990,en,6.1,44,22000000,39071603,101,35 18,US,5,1990,pass,PASS,5342,4
20815,tt0099731,The Handmaid's Tale,09/00/1990,en,5.8,26,0,0,108,18 878,DE US,5982 8865 13060,1990,pass,PASS,10249,26157
8996,tt0099776,Europa Europa,01/00/1990,en,7.2,44,0,0,108,36 18,DE FR PL,2551 2553,1990,men,FAIL,1128,1128 56531
251,tt0099653,Ghost,12/00/1990,en,6.8,1181,22000000,505000000,127,14 18 53 9648 10749,US,4,1990,pass,PASS,3415,
36843,tt0100024,Life Is Sweet,15/00/1990,en,6.9,42,0,0,103,35 18,GB,9210 10100,1990,pass,PASS,65452,65452
769,tt0099685,GoodFellas,12/00/1990,en,8.199999999999999,2825,25000000,46836394,145,18 80,US,8880,1990,pass,PASS,1032,7163 1032
11856,tt0099005,Air America,10/00/1990,en,5.3,129,0,33461269,112,28 12 35 18,US,959 14723,1990,nowomen,FAIL,1724,21806 57378
861,tt0100802,Total Recall,01/00/1990,en,7.0,1564,65000000,261317921,113,28 12 878,US,559 14723 80461,1990,notalk,FAIL,10491,5046 5045 1582654
10847,tt0100054,Lord of the Flies,16/00/1990,en,6.4,129,0,0,90,12 18 53,US,97 365 10218,1990,nowomen,FAIL,61019,61021
9768,tt0099329,Cry-Baby,05/00/1990,en,6.5,244,11000000,8266343,85,35 10402,US,23 33,1990,pass,PASS,10367,10367
1669,tt0099810,The Hunt for Red October,02/00/1990,en,7.1,874,30000000,199200000,134,28 12 53,US,4 1693 2767,1990,notalk,FAIL,1090,912 59906
5549,tt0100502,RoboCop 2,22/00/1990,en,5.6,452,35000000,45681173,117,28 12 80 878 53,US,41,1990,notalk,FAIL,10930,2293 7765
29779,tt0196378,Bimbos B.C.,01/00/1990,en,4.0,1,0,0,90,,,,1990,pass,PASS,104816,
2291,tt0099871,Jacob's Ladder,02/00/1990,en,7.2,330,25000000,25965144,113,18 9648 27,US,559 14723,1990,notalk,FAIL,7270,3431
31225,tt0100332,Paris is Burning,13/00/1990,en,7.9,49,500000,3779620,71,99,US,,1990,pass,PASS,107831,
114,tt0100405,Pretty Woman,23/00/1990,en,6.9,1542,14000000,463000000,119,10749 35,US,9195 10282,1990,pass,PASS,1201,
44283,tt0099733,Happily Ever After,20/00/1990,en,4.7,3,0,0,75,10751 16,US,1487 8164,1990,pass,PASS,587200,193851
379,tt0100150,Miller's Crossing,21/00/1990,en,7.5,395,14000000,5080409,115,18 53 80,US,306 11273,1990,nowomen,FAIL,,
1551,tt0099582,Flatliners,09/00/1990,en,6.2,364,26000000,61489265,115,18 27 878 53,US,441 5738,1990,pass,PASS,5572,56973
9556,tt0099365,Darkman,24/00/1990,en,6.2,278,16000000,48878502,96,28 878 80,US,33 467,1990,nowomen,FAIL,7623,20757 7623 7629 57960 57961
39323,tt0142245,Dragon Ball Z: Bardock - The Father of Goku,17/00/1990,ja,6.4,54,0,0,48,28 16,JP,5542,1990,nowomen,FAIL,1060540,1060541
11092,tt0100404,Presumed Innocent,26/00/1990,en,6.5,136,22000000,221303188,127,18 53 80 9648,US,932 6194,1990,notalk,FAIL,6349,13861 6349
18971,tt0100519,Rosencrantz & Guildenstern Are Dead,08/00/1991,en,7.2,65,0,0,117,35 18,GB US,3593 10492,1991,notalk,FAIL,372,372
28761,tt0100928,White Hunter Black Heart,14/00/1990,en,6.6,49,0,0,112,12 18 28,US,6194,1990,notalk,FAIL,190,38240
123778,tt0102993,Strangers in Good Company,01/00/1990,en,7.0,4,0,0,101,18,CA,4095 17027,1990,pass,PASS,1078813,1354839 1078813 1127971 1410021
10166,tt0100944,The Witches,16/00/1990,en,6.6,185,0,15360553,91,12 14 27,GB US,1176 2504,1990,pass,PASS,14132,589662
28213,tt0097106,A Tale of Springtime,04/00/1990,fr,7.2,11,0,0,103,35 18 10749,FR,223 29655 30232,1990,pass,PASS,28615,28615
9362,tt0100814,Tremors,19/00/1990,en,6.6,785,11000000,48572000,96,28 27,US,33 3851,1990,pass,PASS,33485,26479 26475
7974,tt0098532,The Match Factory Girl,20/00/1990,fi,7.0,38,474700,0,66,18 35,FI SE,2302 2303 2304 2305,1990,pass,PASS,16767,16767
123763,tt0100990,"I, the Worst of All",09/00/1990,es,6.8,3,0,0,105,18 10769,AR,61085,1990,pass,PASS,1066960,
96466,tt0098147,A Terra-Cotta Warrior,18/00/1989,zh,6.3,4,0,0,145,35 10749 36 14 12,CN,76531,1989,pass,PASS,67259,67766
176254,tt0098897,Portrait of a Marriage,01/00/1990,en,6.0,1,0,0,219,18,GB,3324,1990,pass,PASS,202714,1068828 1158621
2565,tt0099892,Joe Versus the Volcano,09/00/1990,en,5.5,135,0,39404261,102,14 35 878 10749,US,56 6194,1990,men,FAIL,26095,26095
11186,tt0099253,Child's Play 2,09/00/1990,en,5.8,268,13000000,35763605,84,18 27,US,33,1990,pass,PASS,65678,65677
26914,tt0105643,Troll 2,12/00/1990,en,3.6,95,0,0,95,27,US,6082,1990,pass,PASS,45577,45577 47116
771,tt0099785,Home Alone,09/00/1990,en,7.0,2143,18000000,476684675,103,35 10751,US,306 477,1990,men,FAIL,10965,11505
19384,tt0099817,Dark Angel,26/00/1990,en,5.6,68,7000000,9229401,91,28 53 878 80 27,US,1988 3603 4109 17915,1990,nowomen,FAIL,63709,1140667 1296883
4587,tt0100140,Mermaids,14/00/1990,en,6.5,112,31000000,35419397,110,35 18 10749,US,41,1990,pass,PASS,24318,1040476
1700,tt0100157,Misery,28/00/1990,en,7.6,916,20000000,61276872,107,18 53,US,5 97 365,1990,notalk,FAIL,3026,348
48745,tt0100151,Mindwalk,09/00/1990,en,7.0,10,0,0,111,18,US,27354 27355,1990,pass,PASS,32640,32640 1183991 559636
169,tt0100403,Predator 2,20/00/1990,en,5.9,662,35000000,57120318,108,878 28 53,US,306 840 1302 1885,1990,men,FAIL,2042,1092 1094
388645,tt0359610,New York City Opera: A Little Night Music,07/00/1990,en,0.0,0,0,0,154,10749 10402,,,1990,pass,PASS,1238017,136149
8592,tt0099422,Dick Tracy,15/00/1990,en,5.9,232,47000000,103738726,103,12 28 35 53 80,US,9195,1990,notalk,FAIL,6449,11080 11081
468,tt0102494,My Own Private Idaho,17/00/1991,en,7.0,186,2500000,0,104,18 10749,US,8,1991,notalk,FAIL,5216,5216
41792,tt0102817,Rubin and Ed,01/00/1991,en,7.0,6,0,0,82,18 35,GB,10163,1991,nowomen,FAIL,,
650,tt0101507,Boyz n the Hood,12/00/1991,en,7.4,331,6500000,57504069,112,80 18,US,441,1991,men,FAIL,6482,6482
10404,tt0101640,Raise the Red Lantern,20/00/1991,zh,7.8,119,0,0,125,18,CN HK TW,2269 21329 21330 21331,1991,pass,PASS,607,64217
2767,tt0101318,The Lovers on the Bridge,16/00/1991,fr,7.5,43,0,0,125,18 10749,FR,461 875 7961,1991,notalk,FAIL,27977,27977
1541,tt0103074,Thelma & Louise,24/00/1991,en,7.2,656,16000000,45361000,130,18 53 80 12,US,8411,1991,pass,PASS,578,17397
21828,tt0101898,Flirting,20/00/1991,en,6.4,22,0,2415396,99,18 10749,AU,2537,1991,men,FAIL,72624,72624
68427,tt0104057,Daughters of the Dust,10/00/1991,en,6.8,7,800000,0,112,18 10749,GB US,3906 8923 45440,1991,pass,PASS,142603,142603
2907,tt0101272,The Addams Family,22/00/1991,en,6.7,722,30000000,191502426,99,27 35 14,US,4 41 258,1991,pass,PASS,5174,1901 29529
339,tt0102536,Night on Earth,03/00/1991,en,7.6,154,3500000,2015810,129,35 18,DE FI FR GB US,181 182 183 184 185 186 187,1991,pass,PASS,4429,4429
11821,tt0101745,Doc Hollywood,02/00/1991,en,5.9,134,0,0,104,35 10749,US,6194,1991,notalk,FAIL,30365,12100 29378 12101
10249,tt0102803,The Rocketeer,21/00/1991,en,6.2,240,42000000,62000000,108,28 12 878 10751,US,2,1991,notalk,FAIL,4945,44789 45987
77195,tt0104981,Neon City,01/00/1991,en,5.7,3,0,0,99,,,4063,1991,pass,PASS,73149,
14022,tt0102943,Slacker,05/00/1991,en,6.4,76,0,0,97,35,US,,1991,pass,PASS,564,
6463,tt0102609,Other People's Money,18/00/1991,en,6.1,31,0,0,103,35 18,US,6194,1991,pass,PASS,13563,49830 7630
48636,tt0102522,Nekromantik 2,07/00/1991,de,5.3,23,0,0,104,27,DE,,1991,notalk,FAIL,70602,70602 70604
24752,tt1125254,Dragon Ball Z: Cooler's Revenge,20/00/1991,ja,6.7,71,0,0,48,28 16 12,JP,5542,1991,nowomen,FAIL,,
20645,tt0101991,Rhapsody in August,25/00/1991,ja,6.7,29,0,0,98,35 18 10769,JP,2680 4641 5070,1991,pass,PASS,5026,5026 18598
59058,tt0100491,Riff-Raff,21/00/1991,en,6.4,19,0,295444,95,35 18,GB,983 5778,1991,nowomen,FAIL,15488,240448
8367,tt0102798,Robin Hood: Prince of Thieves,14/00/1991,en,6.6,824,48000000,390493908,143,12 18 28 10749,US,6194 10210,1991,pass,PASS,8300,2185 2182
15413,tt0101757,Don't Tell Mom the Babysitter's Dead,07/00/1991,en,5.8,99,10000000,25196249,105,35 10751,US,438 3268 4657 19507 61896,1991,pass,PASS,18356,1236276 1374843
10020,tt0101414,Beauty and the Beast,13/00/1991,en,7.5,2610,25000000,377350553,84,10749 10751 16 14 10402,US,2 6125 10282,1991,pass,PASS,62047 62048,38792
17990,tt0102103,Impromptu,12/00/1991,en,6.3,14,0,0,107,18 35 10402 10749,FR GB,7110,1991,pass,PASS,90037,15149
6524,tt0102303,Life Stinks,26/00/1991,en,5.5,46,0,0,92,35,US,8411,1991,nowomen,FAIL,14639,14639 47845
1497,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,22/00/1991,en,5.8,262,25000000,78000000,88,878 12 28 35 10751,HK US,12 2521,1991,pass,PASS,59649,175502
10750,tt0103112,Toy Soldiers,24/00/1991,en,6.2,87,0,15073942,112,28 12 53,US,559 1595,1991,nowomen,FAIL,774,774 508
23378,tt0099851,Into the Woods,15/00/1991,en,7.8,9,0,0,153,18 10402,,,1991,pass,PASS,90037,52154 90037
28117,tt0101701,Delirious,09/00/1991,en,5.4,24,18000000,5546827,96,14 35 10749,US,8411,1991,notalk,FAIL,7190,1176569 1176570
9292,tt0102070,Hudson Hawk,23/00/1991,en,5.4,251,65000000,17218080,100,28 12 35,US,559 1885,1991,pass,PASS,,
15080,tt0102587,Only Yesterday,20/00/1991,ja,6.8,133,0,0,118,16 18 10749,JP,10342,1991,pass,PASS,628,628
2107,tt0102250,L.A. Story,08/00/1991,en,6.4,81,0,0,95,35 18 14 10749,US,559 960 14723,1991,pass,PASS,8843,67773
8222,tt0103030,High Heels,23/00/1991,es,7.0,51,0,1710057,109,35 18 10749,ES,,1991,pass,PASS,309,309
10380,tt0101329,An American Tail: Fievel Goes West,21/00/1991,en,6.3,160,0,40766041,75,12 16 10751,US,33 56 4105,1991,pass,PASS,64949 21879,51972
49410,tt0104922,Motorama,10/00/1991,en,6.3,12,0,0,90,35,US,6562 35868,1991,notalk,FAIL,51952,51951
37137,tt0102510,The Naked Gun 2½: The Smell of Fear,28/00/1991,en,6.6,495,23000000,86930411,85,35 80,US,4,1991,notalk,FAIL,12987,12987 12991 12936
12702,tt0101627,Critters 3,11/00/1991,en,4.5,63,0,0,86,35 27 878 53,US,12 66755,1991,pass,PASS,73962,57703
1406,tt0101587,City Slickers,07/00/1991,en,6.2,210,26000000,124033791,112,28 12 35 18 37,US,5 12 97,1991,pass,PASS,33485,27518 27519
25562,tt0102951,Soapdish,31/00/1991,en,6.0,54,0,36489888,97,35 18 10749,US,4,1991,pass,PASS,52405,68319
30840,tt0102797,Robin Hood,13/00/1991,en,5.6,22,0,0,104,18 28 10749,CA DE GB US,7025 10163 16323 38978,1991,notalk,FAIL,17784,1471628 39812
13122,tt0105121,The People Under the Stairs,01/00/1991,en,6.4,132,6000000,0,102,35 18 27 9648 53,US,33 17823,1991,pass,PASS,5140,5140
820,tt0102138,JFK,20/00/1991,en,7.5,455,40000000,205405498,189,18 53 36,US,523 524 525 6194,1991,pass,PASS,1152,1152 12130
50270,tt0098063,Paprika,13/00/1991,it,5.8,32,0,0,99,18,IT,67694,1991,pass,PASS,58021,58021 67884
29475,tt0101891,The Five Heartbeats,29/00/1991,en,7.6,19,0,0,121,18 10402,US,306,1991,notalk,FAIL,68750,35689 68750
3784,tt0101912,Frankie and Johnny,18/00/1991,en,6.7,93,0,22773535,118,18 35 10749,US,4,1991,notalk,FAIL,1201,33829
290,tt0101410,Barton Fink,01/00/1991,en,7.3,399,9000000,6153939,116,35 18,GB US,306 10163 11273,1991,notalk,FAIL,1223,1223 1224
4032,tt0102492,My Girl,27/00/1991,en,6.9,388,16500000,0,102,35 18 10751,US,5 23,1991,pass,PASS,34611,35163
88818,tt0102573,The Object of Beauty,12/00/1991,en,5.7,7,0,0,103,18 35 80 10769,GB US,251 3324,1991,pass,PASS,125543,
42001,tt0107875,The Princess and the Goblin,18/00/1992,en,4.8,13,0,0,82,12 16 10751 14,GB,5878,1992,pass,PASS,127483,127482
32853,tt0102436,"Thank You, Life",13/00/1991,fr,2.5,3,0,0,117,18,FR,1523 3620,1991,pass,PASS,34262,34262
9595,tt0102059,Hot Shots!,31/00/1991,en,6.4,518,26000000,181096164,84,28 35 10752,US,306,1991,notalk,FAIL,12936,
177,tt0101889,The Fisher King,09/00/1991,en,7.2,315,24000000,41895491,137,35 18,US,559,1991,pass,PASS,280,2163
174,tt0102975,Star Trek VI: The Undiscovered Country,05/00/1991,en,6.7,388,27000000,96900000,113,878 28 12 53,US,4,1991,men,FAIL,1788,1788 2104
58648,tt0101597,Closet Land,06/00/1991,en,6.8,8,0,0,94,18,US,23 33,1991,nowomen,FAIL,588957,588957
1649,tt0101452,Bill & Ted's Bogus Journey,19/00/1991,en,6.0,281,0,0,98,12 35 10751 14 878,US,41 365,1991,notalk,FAIL,18357,18382 9612
1633,tt0101921,Fried Green Tomatoes,27/00/1991,en,7.5,256,11000000,119418501,130,18 35,US,33,1991,pass,PASS,18250,18253 18251
12227,tt0103247,White Fang,18/00/1991,en,6.5,128,14000000,34793160,107,28 12 18 10751,US,2 10282 12608,1991,notalk,FAIL,,
214594,tt0100009,Lethal Games,07/00/1991,en,0.0,0,0,0,83,53 28,US,8460,1991,pass,PASS,104510,98919
10276,tt0103241,What About Bob?,17/00/1991,en,6.7,245,35000000,63710000,100,35,US,8830 9195,1991,men,FAIL,7908,2691
129542,tt0102829,Salmonberries,31/00/1991,en,5.7,3,0,0,95,18 10769,DE,,1991,pass,PASS,32632,1028338
280,tt0103064,Terminator 2: Judgment Day,01/00/1991,en,7.7,3858,100000000,520000000,137,28 53 878,FR US,574 1280 5358 14723 61409,1991,pass,PASS,2710,2711 2710
1089,tt0102685,Point Break,12/00/1991,en,6.8,755,24000000,83531958,120,28 53 80,US,25 1644 4248,1991,nowomen,FAIL,14392,15304
11284,tt0101917,Freddy's Dead: The Final Nightmare,05/00/1991,en,5.1,245,11000000,34872033,89,27 53 35,US,12,1991,men,FAIL,56891,4767
11890,tt0102603,Oscar,26/00/1991,en,6.1,119,35000000,23562716,109,28 35 53 10751,US,9195 10282 82572,1991,men,FAIL,4610,44991 44992
26291,tt0102898,Shakes the Clown,13/00/1991,en,5.7,23,1400000,0,87,28 35,US,1930,1991,pass,PASS,95024,
10174,tt0102370,Madonna: Truth or Dare,10/00/1991,en,6.1,27,4,29,119,99 10402,US,14 2188,1991,pass,PASS,50949 64073,
41784,tt0101465,Black Robe,05/00/1991,en,7.6,16,0,0,101,12 18 36,US CA AU,806 2480 5368 8724 36189 55798 55799,1991,notalk,FAIL,5696,47113
47252,tt0102313,The Linguini Incident,01/00/1991,en,6.0,1,0,0,98,35 80,US,36122,1991,pass,PASS,44740,1376934 44740
12186,tt0101698,Defending Your Life,22/00/1991,en,6.5,53,0,0,112,14 18 35,US,360 6194,1991,pass,PASS,13,13
879,tt0102057,Hook,11/00/1991,en,6.6,1351,70000000,300854823,144,12 14 35 10751,US,56 559,1991,men,FAIL,488,
9319,tt0102266,The Last Boy Scout,11/00/1991,en,6.5,458,29000000,59509925,105,28 53,US,360 1885 6194,1991,pass,PASS,893,1108
9065,tt0101829,Europa,11/00/1991,de,7.3,59,0,0,112,53 18,ES CH DE DK FR SE,118 850 8799,1991,nowomen,FAIL,42,42 56878
274,tt0102926,The Silence of the Lambs,01/00/1991,en,8.0,4008,19000000,272742922,119,80 18 53,US,41 55072,1991,pass,PASS,16294,57862
1600,tt0101765,The Double Life of Veronique,15/00/1991,fr,7.4,139,0,1999955,97,18 53,FR NO PL,5358 7984 12984 63751,1991,pass,PASS,1126,1126 1132
33,tt0105695,Unforgiven,07/00/1992,en,7.7,1021,14000000,159157447,131,37,US,171 6194,1992,pass,PASS,190,7191
9361,tt0104691,The Last of the Mohicans,25/00/1992,en,7.1,657,40000000,75505856,112,28 12 18 36 10749 10752,US,10210,1992,men,FAIL,638,638 57447
39103,tt0142237,Dragon Ball Z: Return of Cooler,07/00/1992,ja,6.7,76,0,0,46,28 16,JP,5542,1992,nowomen,FAIL,122186,
11782,tt0104684,Hard Boiled,16/00/1992,cn,7.4,149,4500000,0,126,28 53 80,HK,77 6213,1992,nowomen,FAIL,11401,62412 64901
299963,tt1517470,Dragon Ball Z: Atsumare! Goku's World,17/00/1992,ja,6.0,3,0,0,26,28 16 12,JP,5542,1992,nowomen,FAIL,,
41768,tt0105107,Passion Fish,11/00/1992,en,6.6,5,0,0,135,18,US,36289,1992,pass,PASS,102445,102445
402,tt0103772,Basic Instinct,20/00/1992,en,6.5,762,49000000,352927224,127,53 9648,FR US,559 5358 14723,1992,notalk,FAIL,10491,10492
11386,tt0104036,The Crying Game,02/00/1992,en,6.8,160,3705538,62548947,112,10749 80 18 53,JP GB IE,14 181 927 1202 8876 12745,1992,men,FAIL,17016,17016
9605,tt0105414,Single White Female,14/00/1992,en,6.0,126,16000000,48017402,107,53,US,5,1992,pass,PASS,23393,57579
10437,tt0104940,The Muppet Christmas Carol,10/00/1992,en,7.2,192,0,27281507,85,35 10751 14 18,US,2 6254,1992,notalk,FAIL,,
500,tt0105236,Reservoir Dogs,25/00/1992,en,8.0,3252,1200000,14661007,99,80 53,US,285 1632 26198,1992,nowomen,FAIL,138,138
8872,tt0105793,Wayne's World,14/00/1992,en,6.6,667,20000000,121697323,94,35,US,4,1992,notalk,FAIL,58448,
10403,tt0105151,The Player,03/00/1992,en,6.9,153,8000000,21706101,124,35 18,US,8 251 272 4665,1992,pass,PASS,9789,16939
9504,tt0104348,Glengarry Glen Ross,15/00/1992,en,7.4,301,12500000,10725228,100,80 18 9648,US,12 67780 67781,1992,nowomen,FAIL,15890,1255
812,tt0103639,Aladdin,25/00/1992,en,7.4,3045,28000000,504050219,90,16 10751 35 12 14 10749,US,2,1992,nowomen,FAIL,15810 15811,1705 1706 15810 15811
9367,tt0104815,El Mariachi,04/00/1992,es,6.7,211,220000,2040920,81,28 80 53,MX US,5,1992,nowomen,FAIL,2294,
19087,tt0104670,LadyBugs,27/00/1992,en,5.2,33,0,0,90,35 10751,US,4,1992,pass,PASS,64508,136232
11068,tt0105415,Singles,18/00/1992,en,6.6,98,0,18472850,99,35 18 10402 10749,US,6194 12917,1992,men,FAIL,11649,11649
293,tt0105265,A River Runs Through It,09/00/1992,en,7.0,214,0,43440294,123,18,US,5,1992,men,FAIL,4135,4137
110395,tt0104298,Freddie as F.R.O.7.,14/00/1992,en,4.5,4,0,1119368,91,12 16 10751 14,GB,14,1992,notalk,FAIL,1093528,
15300,tt0104990,Newsies,10/00/1992,en,6.2,59,15000000,0,121,18 10402 10751,US,2 8830,1992,notalk,FAIL,65310,
766,tt0106308,Army of Darkness,09/00/1992,en,7.3,763,11000000,0,81,14 27 35,US,33 467 10308,1992,men,FAIL,7623,7623 7629
2322,tt0105435,Sneakers,09/00/1992,en,6.7,282,0,105232691,126,12 18 28 35 53 80 9648,US,33,1992,notalk,FAIL,23968,2212 12841 23968
6114,tt0103874,Dracula,13/00/1992,en,7.0,930,40000000,215862692,128,10749 27,US,70 441 2019,1992,pass,PASS,1776,10295
11012,tt0104237,Damage,02/00/1992,en,6.6,67,0,7532911,111,18 10749,FR GB,12,1992,pass,PASS,15389,8403
47866,tt0104321,Gas Food Lodging,10/00/1992,en,5.8,11,0,1345236,101,18 10749,US,2832,1992,pass,PASS,3110,3110
9529,tt0103919,Candyman,16/00/1992,en,6.2,269,6000000,25792310,99,18 27 53,US,278 559 1382,1992,pass,PASS,57851,31211 57851
8077,tt0103644,Alien³,22/00/1992,en,6.2,1456,50000000,159773545,114,878 28 27,GB US,306 19747,1992,nowomen,FAIL,7467,915 1723 912
47648,tt0100963,King of Beggars,17/00/1992,cn,6.4,21,0,0,96,28 35 18,HK,3619,1992,men,FAIL,64901,64901 1135192
54715,tt0104697,Leaving Normal,29/00/1992,en,6.0,7,0,0,110,18 35,US,33 205,1992,pass,PASS,9181,9612
26561,tt0101811,Enchanted April,06/00/1991,en,6.8,23,0,13200170,89,10749 18,GB,14 288 12918,1991,pass,PASS,10723,81506
48150,tt0105682,A Heart in Winter,02/00/1992,fr,7.5,27,0,1666511,105,18 10749,FR,354 874,1992,pass,PASS,20789,20789 23506 37761
